source,review_id,0,developer_response_date,thumbs_up,language_code,country_code
App Store,3fd0f2fb-6ad4-445f-a0f6-970fad62a3d1,"This is an app with great in terms of features, but is slow to pick up pending transactions. There is limited use for me when I still have to check the bank’s app for an updated pending balance. I can’t quite justify a monthly subscription when other free apps can provide an accurate daily balance across accounts",,,en,us
App Store,1b0d24a2-a1cb-4edd-8564-0ee66bc8fc05,I get paid irregularly with the different amounts and in cash and then deposit money to my banking account. PocketGuard lets me input income transactions manually and then pulls my charges automaticallym very easy and fast. The app has already saved both of my money and time.,,,en,us
App Store,f414fab8-8649-4547-94ab-e2bc8e45faab,"I could say that the app is worth to spend your money on it... But it's free and has all the essential features needed for money management. I don't use cash and I'm satisfied with the number of the available pockets, so don't really need to upgrade! The app does everything it's designed to.",,,en,us
App Store,60877c8e-c18f-4442-b8f7-b4cfe067feba,"Good to know that PocketGuard keeps an eye on your everyday spendings. You can take a sit on a couch with your smarphobne at the end of the month, look back at all spendings you've made by the moment and get the full picture of your spenging habits. It can be a really interesting discovery, believe me.",,,en,us
App Store,24b40cd5-2f38-4928-adae-efb88f322d47,"I've been using PocketGuard for more than a year and glad to watch it's constantly improving. Personally, I like the Plus plan and the features it provides. I'm suprised that the whole app is still free, I think you've done a great job creating this app and should be rewarded for it.",,,en,us
App Store,9f57918f-c6d6-4f7c-947d-4559b91cfcd3,"Every month, the budget can change. Kids have summer camps. There are trips. There are car repairs. This app allows for the flexibility and shows exactly where you are with leftover money every month.",,,en,us
App Store,5544488c-9de4-4866-ac57-4c9fa8750c73,"I’ve Ben trying to set up my budget for the past hour. It’s literally impossible. Despite having plenty of money in my accounts this stupid app thinks I’m -2,000 in my accounts. 

Why does it think I will buy $1,000 worth of plane tickets every month just because i recently bought a plane ticket???

Why did it assume that cash i till out of an atn is a ‘recurring bill’??

The first time user experience is absolutely horrible. I was really exciting about automating my budgeting that I’ve been doing manually with another app; but this is impossible to set up!

This app needs a consultant to help the developers make it more ‘idiot proof’ because I’m so frustrated I’m about to give up and just delete it after less than an hour.",,,en,us
App Store,a7284a39-edd7-49c8-a54c-35c3dfd9f2b8,"Within 40 seconds of linking my account to this app, I was alerted to a recurring membership I never approved of and was able to get a full refund. I've barely used this app and it's already saved me $400. Install it.",,,en,us
App Store,5c323cd4-274a-4fda-895e-8355440e19dd,"My number one problem with pocket guard was that I’d have to manually check and calculate for upcoming bills — well, no more! Now it factors that into my daily budget, making it immensely more trustworthy and accurate. Thank you, dev team! This is a huge feature for me.",,,en,us
App Store,d6b6988c-2b55-43bb-946f-04aa772e5a76,"I have been using this  app for a while now.  Then I decided to upgrade to the subscription.  At that moment the app begun to freeze,   Unable to work on it for days. Useless unfortunately because I think this could be a great app.  Customer service not useful at all. Been asking for help over a week now and no real resolution has even made available to me",,,en,us
App Store,c013576f-9aae-4adb-91da-fa066ad280bd,"Perfect app for people who have many accounts. No need to worry about something was missed. However, the app will definitely cope with organizing your finances, even if you have only a checking and a credit account.",,,en,us
App Store,695ebdd0-9b9a-4f11-9581-675ec3820f3b,"PocketGuard is awesome. Love the look of the app and how easy it is to track all my spending. Totally worth the 5 star rating if it wasn’t for the following:

- If you don’t have pay for Premium account each month, the banners that appear asking you to upgrade get annoying.
- I have to re-authenticate all of my accounts because I use 2FA (which you obviously should on important financial accounts) and my authentications are expiring after 24 hours

Their support team is awesome and is looking into the second issue I listed above. PG is still in my top 5 favorite apps on my phone. Keep it up guys!",,,en,us
App Store,6232600b-dd77-4630-9bb0-1d1125d676cf,Makes your life easier if you use it on a daily basis and keep your accounts synced (I have a small credit union so it disconnects from time to time). Spending notifications help you not to overspend and spending reports are perfect for having a week-to-week comparison.,,,en,us
App Store,6c4560e6-76a2-4a55-9c98-648dd5c086e7,It's fantastic. I have always been concerned about my finance and kept track of everything in excel doc. That was really stressfull as I was always afraid to forget something. Downloading Pocket Guard was such a releif for me. Now I can finally ease my mind as I know that everything is gonna be done automaticlly.,,,en,us
