source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,language_code,country_code
Google Play,a397a21f-2d51-45c2-8e19-3495d3f5865c,Adrian Mastin,,Love being able to track my spending and regulate my budget based off of the data. edit: the latest update is great!! I like the way the app works! Can't wait to see new updates in the future!,5,0,2022-05-19 10:22:46,Hi Adrian! Thanks for your love!,2022-03-28 15:50:31,4.25,en,us
Google Play,723fdee3-9ddf-45a5-af0b-bb27031b464e,Cruzdiego Olivarez,,Don't like the app,1,0,2022-05-08 15:34:31,Hi Diego! It would be extremely helpful if you could contact us at support@pocketguard.com and clarify why you don’t like the app and how we can meet your expectations. Any detailed information would be highly appreciated. Have a great day!,2022-05-09 15:01:34,,en,us
Google Play,30b2ec2c-65f1-4e02-aee8-3e3b81c1f139,Timothy Graham,,"Literally have not been able to connect any one of the three different banks I've tried. As far as I'm concerned, this app 100% useless.",1,2,2022-04-30 00:06:57,"Hi Timothy! Sorry for the inconvenience. Please contact us at support@pocketguard.com, so we could troubleshoot each of your cases as soon as possible. Thanks.",2022-05-02 11:22:21,4.24.1,en,us
Google Play,daadee97-15c9-40c1-b485-4f682bfff481,David E,,Spend more time troubleshooting issues then using a functional app.,1,2,2022-04-26 21:13:27,"Hi David! Sorry for the inconvenience. Contact us at support@pocketguard.com, so we could list your issues and troubleshoot each of them as soon as possible. Have a great day!",2022-04-28 09:53:52,4.24.1,en,us
Google Play,da2955ba-d372-45a5-ba87-2b6d8e459c3b,Kyle Bear,,Forces you to link your google or apple account. No thanks.,1,3,2022-04-25 14:22:48,"Hi Kyle! Sorry for the inconvenience. We're going to add a new registration method in the next upcoming releases. Please, contact us at support@pocketguard.com, so we could ask about how exactly you would like to sign up for PocketGuard. Hope for your understanding.",2022-04-26 11:08:35,4.24.1,en,us
Google Play,1d194f6b-da69-4b64-9f57-fefa97097362,rsng frce,,Not what I was looking for.,2,1,2022-04-14 23:47:35,Hi there! Please contact us at support@pocketguard.com and provide a bit more information about what exactly you were looking for in the app so our support team can help you resolve any problems/questions you have.,2022-04-15 11:50:10,4.24.1,en,us
Google Play,4330f9b0-99c4-41a0-b1a7-8e85bf417558,Margaret Ertel,,I have been charged by pocket guard on an account that I was monitoring with them. The problem is I unsubscribed from them over a year ago. So why am I charged on a credit card when I never agreed to it?,1,1,2022-04-13 17:52:43,Hi Margaret! We can confirm that your last payment has been already refunded. Please note that closing the PocketGuard profile does not cancel your subscription. To cancel the subscription you should contact our support team or follow instructions from our FAQ. Have a good day!,2022-04-14 11:59:56,,en,us
Google Play,e42d4247-11e7-466d-90fb-ef2824bc0233,Samantha Broberg,,"I like it but it's got issues. Alot. I haven't been able to mark my bills as paid, it will randomly unsync with my bank account. Then it takes 3 or 5 days to resend. I've been super patient and now I am just done.",2,1,2022-04-05 01:41:40,Hi Samantha! Sorry for the inconvenience. Please contact us at support@pocketguard.com so our support team can get a bit more information and troubleshoot the mentioned issues. Hope for your understanding.,2022-04-05 13:52:15,4.24.1,en,us
Google Play,a70d40d0-bd43-4ec5-ac08-e2f0b4a46845,Chantel rehaluk,,Doesnt work in Canada witb RBC.,1,1,2022-04-03 06:11:39,"Hi Chantel! Sorry for the inconvenience. This is a known issue at the end of our data aggregation provider - Finicity.com. They are working diligently to troubleshoot as soon as possible. Please contact us at support@pocketguard.com, so we could file your case with them and let you know once the issue is resolved. Hope for your understanding.",2022-04-05 13:31:20,4.24.1,en,us
Google Play,7a451abb-d915-450d-a245-eae33f4a04f6,Lowell Crook,,Only allows 2 budget categories in the free version. Totally worthless.,1,1,2022-03-30 22:36:50,"Hi Lowell! PocketGuard free version offers a list of basic budgeting features that help to stay on track. Feel free to create budgets for ""needs"" and ""wants"" and spread them among #hashtags. In case, you'd like more advanced budgeting features such as a debt payoff plan or unlimited budgets, you should upgrade your profile to the ""Plus"".",2022-03-31 12:05:31,,en,us
Google Play,8dbac48f-55e3-42e0-9bbe-911f776fd4d4,Curtis Weeks,,Great app. Easy to use,5,0,2022-03-30 13:22:02,Hi Curtis! Thanks for your review and happy budgeting!,2022-03-31 11:01:47,4.24.1,en,us
Google Play,d654720c-3247-4f62-9e75-6f5616874845,Christina Ciampaglia,,Easy to set up and use. Really helps keep track of spending habits & stay within your budgets. Lots of different ways to view & interprete the data/your spending info with both high level & drilled down options which assist you in clearly understanding.,5,1,2022-03-23 12:36:08,Hi Christa! Thank you for the amazing feedback. We are glad you had a chance to review our flexible budgeting features and found PocketGuard helpful for your financial needs. Feel free to contact us at support@pocketguard.com in case of any concerns. Happy budgeting!,2022-03-23 14:42:13,4.24,en,us
Google Play,86f51828-8ea8-42a2-a5a1-427aedf11442,Marty Carr,,Doesn't work. I bank with Chase and the app won't sync my transactions. Pretty important for a budget app in my opponion. If your budget app doesn't sync transactions stop selling it. Chase is a MEGA bank. There is no excuse for not integrating with it. I'm leaving two stars because I love the interface and what the app could be.,2,4,2022-03-16 23:31:34,"Hi there! Sorry for the inconvenience. Please, contact us at support@pocketguard.com, so we could file your case with our data aggregation provider and troubleshoot as soon as possible. Hope for your understanding.",2022-03-18 14:59:01,4.23.1,en,us
Google Play,ce1ac779-00b0-4c31-90e7-27ce576d869b,Amanda Myers,,"I liked this at first but now it keeps doubling everything I enter and messing up my budget. I delete the extra entry and it immediately doubles it again. Today, I deleted ONE doubled entry and when I refreshed the app had deleted EVERYTHING I had entered in the last 8 days! This app takes longer than good old fashioned pen and paper budgeting which is kind of pointless and a huge waste of time. Been using it for several months, app is up to date, and Android system is updated.",2,10,2022-03-16 13:33:23,"Hi Amanda! Sorry for the inconvenience. This is a known issue and our developers are working diligently on troubleshooting. We expect to release the updated version of PocketGuard the next week, including the fix. You can also contact us at support@pocketguard.com, so we could update you once the fix is ready. Hope for your understanding.",2022-03-16 15:30:45,4.23.1,en,us
Google Play,a532dc6f-a9d4-42b9-98f5-5183818b0d7d,Ashley Bauer,,Love the budget categories that come with the premium,5,1,2022-02-24 13:46:01,Hi Ashley! Thanks for the 5-star review. We are happy you enjoy our premium budgeting features. Have a nice day!,2022-03-09 10:31:27,4.23.1,en,us
Google Play,d323151f-3725-4c98-9f43-81cf13c330b4,Bud Toker,,"I'm sorry that I didn't articulate. I only installed your app long enough to complain about your ads on a game that I used to enjoy playing, well until your ANNOYING ADS made it not worth playing. I hope that clears it up for you monters.",1,0,2022-02-21 12:16:57,"Hi Bud! Please note that we do NOT show any ads in PocketGuard. Instead, you can find a lot of personalized offers such as lowering bills on the ""Find Savings"" tab. We would be more than happy if you could contact us at support@pocketguard.com and provide more details on the issue.",2022-02-21 09:55:46,4.23.1,en,us
Google Play,eb47986c-5483-4412-ad03-d35af97f7285,Dan Daub,,Garbage app. Cannot save an expense that I'm trying to deduct from our budget. I even paid for the better version with more features. Save your money and go with a more user friendly application like Every Dollar.,1,10,2022-02-09 17:42:17,"Hi Dan! Sorry for the inconvenience. Unfortunately, we were not able to find your profile. Please, contact us at support@pocketguard.com, so we could investigate your case and troubleshoot as soon as possible. Hope for your understanding.",2022-02-10 13:30:02,4.23.1,en,us
Google Play,b952e1bd-f94b-4828-8810-43f627af60cf,Jan New,,If I pay a bill early it still shows as due & you can't change it until the date it's due. So it's always telling me I overspent & making me think I've missed payments. It requires A LOT of babysitting for an app you pay for.,1,14,2022-01-29 17:17:39,"Hi Jan! We match bill transactions with recurring bills based on the bill's name. Please double-check the name of your bill and make sure your bill transactions have the same merchant name. If so, please contact us at support@pocketguard.com, so we could investigate your case further. Hope for your understanding.",2022-02-08 09:37:49,4.23.1,en,us
Google Play,b5cced56-5259-4eb7-b479-9e9541888f46,Shazal Gomes,,"Doesn't categorize merchants properly and the rename function renames other transactions by mistake Reached out to support and they said it's not a bug, and that EFT is a merchant, so everything that starts with EFT will get renamed and that is ok.... I feel like I need to coach a fintech company on fintech itself....eft is not a merchant...even a non fintech person can google to get the definition Anyways, my rating might get updated if they ever fix this basic bug",1,2,2022-01-23 17:55:57,"Hi Shazal! We apply merchant name based on the transaction description. Sometimes, it can be encrypted by the financial institution and hence - named incorrectly. You just have to change the merchant name and apply the change only for this transaction. To change all transactions with the same merchant name, you can hit on the ""Apply to ALL"" button.",2022-01-24 13:39:01,4.23.1,en,us
Google Play,063f0aff-f803-474d-89e5-24afebe51051,Sean McDougle,,The budget system is the best and the customer support is top notch!,5,0,2022-01-21 23:19:27,Hi Sean! Thank you for rating our finance app. Feel free to contact us at support@pocketguard.com if you have any questions or suggestions. Have a great day!,2022-01-24 13:24:02,4.23.1,en,us
Google Play,a478a188-8799-4d84-9dfa-e1bae888c182,Melissa Patton,,I really enjoy this app. It puts things in categories with little maintenance on my part. I used to take up to three hours at the end of the month to do what this app does. Thankful to be able to manage my spending better.,5,0,2021-12-31 18:23:36,Hi Melissa! Thanks for the 5-star review. It's great to hear that our budget app helps you manage your spending in detail. Have a wonderful day!,2022-01-10 08:35:48,,en,us
Google Play,c05728da-352c-40b7-a84e-9f359e85a413,Charne Rollins,,Helps me manage my money,5,1,2021-12-29 23:34:27,Hi Charne! Thanks for the wonderful review. We are glad you enjoy our finance app. Have a great day!,2021-12-30 08:10:03,4.22.2,en,us
Google Play,64cd1df5-1de7-4427-95b7-c8ac96cdc5d6,Willow Lancaster (Tankcaster),,Little rough around the edges at times but overall the simplest and best budgeting app I've used,4,13,2021-12-26 22:09:23,"Hi Willow! Thanks for rating our finance app. It would be extremely helpful if you could email us at support@pocketguard.com and clarify what have you meant under ""little rough around the edges"". Thus, our support team could pass your feedback further and improve the app for your budgeting needs. Have a wonderful day!",2021-12-28 12:43:57,4.22.2,en,us
